@relation 'Domains 05.11.2020 12:35:42'

@attribute DomainLength numeric
@attribute NumberDigits numeric
@attribute NumberVowels numeric
@attribute NumberConsonants numeric
@attribute NumberSpecialCharacters numeric
@attribute NumberUniqueCharacter numeric
@attribute NumberRepetitions numeric
@attribute LengthDigitsSequence numeric
@attribute LengthVowelsSequence numeric
@attribute LengthConsonantSequence numeric
@attribute LengthSpecialCharactersSequence numeric
@attribute RatioDigitToLength numeric
@attribute RatioVowelsToLength numeric
@attribute RatioConsonantsToLength numeric
@attribute RatioSpecialCharactersToLength numeric
@attribute RatioVowelsToConsonants numeric
@attribute RatioUniqueCharacterToLength numeric
@attribute FrequencyRepeat numeric
@attribute FrequencyNgram2 numeric
@attribute FrequencyNgram3 numeric
@attribute FrequencyNgram4 numeric
@attribute FrequencyNgram5 numeric
@attribute class {0,1}

@data
12,0,5,6,0,9,6,0,3,2,0,0,0.416667,0.5,0,0.833333,0.75,1.090909,-1.586017,-3.685363,-6.090933,2,1
12,0,4,7,0,10,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.833333,1,-1.399487,-2.496999,-2.922183,1,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1,-0.274868,-0.343613,-0.821513,2,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1,-1.155362,-1.601234,-2.576415,2,1
30,0,12,17,0,16,13,0,2,3,0,0,0.4,0.566667,0,0.705882,0.533333,1.103448,-1.497781,-4.007,-8.140354,18.92555,1
12,0,4,7,0,11,5,0,1,3,0,0,0.333333,0.583333,0,0.571429,0.916667,1,-0.629877,-1.682718,-2.870389,2,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.137931,0.41729,-2.879844,-7.399373,19.92555,1
30,0,11,18,0,17,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.566667,1.103448,-0.138887,-1.274368,-5.345877,19.92555,1
12,0,3,8,0,10,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.833333,1,-1.401707,-2.127972,-2.394491,2,1
17,0,6,10,0,10,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-0.752892,0.247041,0.73871,6.903856,1
12,0,4,7,0,11,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.916667,1,-0.676659,-2.343488,-2.729428,2,1
30,0,10,19,0,17,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.566667,1.172414,0.162505,-2.653234,-7.365637,19.92555,1
30,0,11,18,0,18,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.6,1.103448,0.062553,-3.383827,-7.391331,19.42555,1
30,0,11,18,0,17,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.566667,1.103448,-1.011477,-4.286718,-6.958886,19.92555,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1,0.24602,-1.089739,-3.442943,2,1
12,0,4,7,0,11,5,0,1,3,0,0,0.333333,0.583333,0,0.571429,0.916667,1,0.453756,-1.847226,-3.439903,2,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.103448,-0.000218,-2.707418,-7.605723,19.92555,1
17,0,7,9,0,9,8,0,2,4,0,0,0.411765,0.529412,0,0.777778,0.529412,1.375,-1.942353,-0.925327,1.452996,6.903856,1
12,0,4,7,0,11,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.916667,1,-1.023881,-2.93931,-4.217681,2,1
17,0,8,8,0,9,9,0,2,2,0,0,0.470588,0.470588,0,1,0.529412,1.375,-1.981445,-3.909677,-1.320491,6.903856,1
30,0,11,18,0,18,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.6,1.103448,-1.572746,-3.976019,-9.476953,19.92555,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.103448,-0.870514,-3.153377,-7.703854,19.92555,1
30,0,10,19,0,17,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.566667,1.137931,-0.501144,-4.010311,-8.762251,19.92555,1
30,0,10,19,0,17,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.566667,1.206897,-0.111948,-3.325364,-6.887982,19.92555,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1,0.526541,-0.52163,-1.12136,2,1
17,0,5,11,0,11,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.647059,1.375,-0.459948,0.677428,1.357758,6.903856,1
17,0,6,10,0,10,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-0.710636,0.826896,2.024425,6.903856,1
17,0,5,11,0,9,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.529412,1.5,-1.511414,-0.165999,-0.201382,6.903856,1
12,0,3,8,0,10,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.833333,1,-0.872765,-2.397459,-4.537231,2,1
30,0,11,18,0,19,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.633333,1.103448,-0.198916,-4.027319,-7.345877,19.92555,1
30,0,11,18,0,18,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.6,1.103448,-2.37721,-6.292338,-10.702988,19.92555,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.103448,-1.163401,-3.371742,-7.81094,19.92555,1
17,0,6,10,0,9,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.529412,1.375,-1.713064,-1.616761,-0.466754,6.343856,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1.090909,-0.103203,-1.352249,-1.983601,2,1
17,0,5,11,0,11,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.647059,1.375,-0.711883,0.531306,1.335349,6.903856,1
30,0,11,18,0,17,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.566667,1.137931,0.115139,-2.283386,-5.681294,19.92555,1
12,0,5,6,0,10,6,0,2,2,0,0,0.416667,0.5,0,0.833333,0.833333,1,-1.214532,-2.520689,-4.24994,1,1
30,0,11,18,0,18,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.6,1.103448,-1.301769,-4.332546,-6.908742,19.92555,1
12,0,4,7,0,12,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,1,1,0.714417,-1.414401,-1.576931,2,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.375,0.597004,0.981434,2.024425,6.903856,1
30,0,10,19,0,17,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.566667,1.103448,0.101268,-1.889721,-5.871609,19.92555,1
12,0,3,8,0,10,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.833333,1,0.303697,-0.69101,-1.454694,2,1
12,0,4,7,0,11,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.916667,1,-0.781245,-2.293982,-3.642797,1,1
30,0,11,18,0,17,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.566667,1.103448,-1.697957,-6.361374,-10.65114,19.92555,1
12,0,5,6,0,10,6,0,1,2,0,0,0.416667,0.5,0,0.833333,0.833333,1,-1.967898,-3.385422,-4.443242,1,1
12,0,5,6,0,10,6,0,3,2,0,0,0.416667,0.5,0,0.833333,0.833333,1.090909,-1.24287,-2.052382,-2.980742,2,1
12,0,4,7,0,12,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,1,1,-0.612238,-1.788523,-1.283379,2,1
12,0,4,7,0,12,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,1,1,0.231071,-1.574772,-2.536445,2,1
30,0,10,19,0,17,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.566667,1.103448,-0.411531,-2.944615,-6.682857,19.92555,1
12,0,4,7,0,12,5,0,1,3,0,0,0.333333,0.583333,0,0.571429,1,1,-0.876561,-1.482528,-2.81868,1,1
12,0,5,6,0,11,6,0,2,2,0,0,0.416667,0.5,0,0.833333,0.916667,1,-1.505855,-2.614234,-4.792789,2,1
12,0,3,8,0,12,4,0,1,4,0,0,0.25,0.666667,0,0.375,1,1,0.67161,-0.221095,-0.821513,2,1
17,0,6,10,0,11,7,0,2,5,0,0,0.352941,0.588235,0,0.6,0.647059,1.375,-0.711894,-0.729085,1.660788,6.903856,1
30,0,10,19,0,17,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.566667,1.103448,-0.36185,-3.710812,-7.353729,19.92555,1
12,0,3,8,0,12,4,0,1,4,0,0,0.25,0.666667,0,0.375,1,1,-0.4024,-1.511304,-2.184425,2,1
17,0,5,11,0,11,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.647059,1.375,0.433814,1.08264,2.024425,6.903856,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1,-0.783565,-1.955819,-2.538588,1,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.137931,1.286899,-1.269912,-4.712544,19.92555,1
30,0,12,17,0,16,13,0,2,3,0,0,0.4,0.566667,0,0.705882,0.533333,1.103448,-2.126802,-6.028011,-9.766633,19.92555,1
30,0,12,17,0,17,13,0,2,3,0,0,0.4,0.566667,0,0.705882,0.566667,1.103448,-1.257299,-5.077185,-9.770119,19.42555,1
12,0,4,7,0,9,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.75,1.090909,-0.512307,-1.830334,-2.942428,2,1
17,0,7,9,0,10,8,0,2,4,0,0,0.411765,0.529412,0,0.777778,0.588235,1.375,-0.947225,-0.24372,0.024425,6.903856,1
17,0,6,10,0,10,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-2.374531,-1.438278,-1.364464,6.903856,1
17,0,8,8,0,9,9,0,3,2,0,0,0.470588,0.470588,0,1,0.529412,1.625,-2.976406,-1.587577,-1.521326,6.528856,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.375,-0.173843,0.836754,1.452996,6.903856,1
12,0,3,8,0,12,4,0,1,4,0,0,0.25,0.666667,0,0.375,1,1,-0.479972,-2.132659,-3.221288,1,1
12,0,4,7,0,9,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.75,1.181818,-1.612789,-2.635755,-3.351944,2,1
30,0,10,19,0,16,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.533333,1.172414,-0.598667,-3.444879,-6.091982,19.92555,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.375,-1.526469,-0.006308,1.107758,6.903856,1
12,0,4,7,0,9,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.75,1.090909,-2.660514,-3.879455,-5.626007,2,1
30,0,10,19,0,19,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.633333,1.103448,-0.187529,-2.194732,-7.294774,19.639836,1
17,0,7,9,0,10,8,0,2,4,0,0,0.411765,0.529412,0,0.777778,0.588235,1.375,-1.036893,0.52736,1.357758,6.903856,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1.090909,-0.439451,-1.624354,-1.95583,1,1
17,0,6,10,0,9,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.529412,1.4375,-2.064381,-2.109888,-2.179549,6.343856,1
17,0,8,8,0,10,9,0,2,2,0,0,0.470588,0.470588,0,1,0.588235,1.375,-1.466817,-1.82271,-0.910137,6.903856,1
17,0,6,10,0,11,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.647059,1.375,-2.024818,-2.005369,-2.218795,6.903856,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.375,-1.255107,-0.842557,-1.975575,6.903856,1
30,0,11,18,0,18,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.6,1.103448,-0.650963,-3.450925,-7.689169,18.92555,1
17,0,7,9,0,9,8,0,2,4,0,0,0.411765,0.529412,0,0.777778,0.529412,1.375,-1.238701,-0.0123,2.024425,6.903856,1
12,0,4,7,0,12,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,1,1,-0.206312,-2.478263,-2.826931,2,1
30,0,10,19,0,19,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.633333,1.103448,-0.795393,-3.474677,-8.194233,19.92555,1
30,0,11,18,0,17,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.566667,1.103448,-1.797688,-5.553412,-10.327863,17.438371,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.4375,-2.545678,-1.890985,0.774425,6.903856,1
17,0,5,11,0,11,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.647059,1.375,-0.657724,0.149178,0.23871,6.903856,1
17,0,7,9,0,9,8,0,2,2,0,0,0.411765,0.529412,0,0.777778,0.529412,1.4375,-1.338601,-0.819336,1.426864,6.903856,1
12,0,4,7,0,11,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.916667,1.090909,-1.316971,-2.066388,-2.660787,1,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.375,-1.08212,-0.255161,1.357758,6.903856,1
12,0,3,8,0,12,4,0,1,4,0,0,0.25,0.666667,0,0.375,1,1,-0.105261,-1.533929,-1.906395,1,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.103448,-0.416057,-3.428441,-7.714478,19.92555,1
17,0,6,10,0,8,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.470588,1.375,-2.036607,-2.031868,-3.011199,6.903856,1
30,0,12,17,0,18,13,0,2,3,0,0,0.4,0.566667,0,0.705882,0.6,1.103448,-1.32437,-4.528029,-11.062576,19.92555,1
17,0,7,9,0,9,8,0,2,2,0,0,0.411765,0.529412,0,0.777778,0.529412,1.375,-3.234037,-3.942953,-5.43783,6.903856,1
17,0,5,11,0,8,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.470588,1.5,-1.933982,-0.311834,2.024425,6.903856,1
17,0,5,11,0,11,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.647059,1.375,0.178931,1.055859,1.774425,6.903856,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.375,-1.195803,0.842734,1.691091,6.903856,1
12,0,5,6,0,10,6,0,1,2,0,0,0.416667,0.5,0,0.833333,0.833333,1.181818,-0.658735,-1.279041,-0.797984,2,1
17,0,5,11,0,9,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.529412,1.4375,-0.582734,0.591877,1.024425,6.903856,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.103448,-0.183504,-3.377066,-7.050711,19.92555,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.103448,0.485663,-2.206494,-6.819233,19.92555,1
30,0,10,19,0,17,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.566667,1.137931,0.118456,-3.683532,-7.866338,19.72555,1
17,0,5,11,0,11,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.647059,1.375,-0.45086,1.000872,2.024425,6.903856,1
30,0,11,18,0,17,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.566667,1.103448,-1.147906,-2.684717,-6.533682,19.92555,1
17,0,5,11,0,11,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.647059,1.375,-1.409302,0.272666,1.202996,6.903856,1
30,0,10,19,0,19,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.633333,1.103448,-0.238394,-3.574548,-8.422879,19.92555,1
17,0,7,9,0,9,8,0,2,4,0,0,0.411765,0.529412,0,0.777778,0.529412,1.375,-1.329041,-0.403777,1.297152,6.903856,1
12,0,4,7,0,12,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,1,1,-1.519841,-3.082749,-3.657841,1.2,1
17,0,8,8,0,9,9,0,3,2,0,0,0.470588,0.470588,0,1,0.529412,1.375,-2.189631,-1.707327,-1.777005,6.903856,1
30,0,10,19,0,17,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.566667,1.137931,-1.240807,-2.887463,-6.277232,19.92555,1
17,0,6,10,0,10,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-1.822778,-1.453112,0.802202,6.903856,1
12,0,3,8,0,12,4,0,1,4,0,0,0.25,0.666667,0,0.375,1,1,0.049027,-1.596101,-2.495453,1,1
12,0,3,8,0,10,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.833333,1,-0.35176,-1.10161,-1.407075,2,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.4375,-1.924085,0.94727,2.024425,6.903856,1
12,0,4,7,0,9,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.75,1.090909,-1.007892,-2.238577,-2.842831,2,1
12,0,4,7,0,11,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.916667,1,-0.238026,-2.15286,-3.636858,2,1
30,0,10,19,0,16,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.533333,1.103448,-0.097343,-3.456885,-6.808319,19.771704,1
17,0,7,9,0,9,8,0,2,3,0,0,0.411765,0.529412,0,0.777778,0.529412,1.4375,-2.796957,-2.424875,-2.663322,5.903856,1
17,0,7,9,0,10,8,0,2,2,0,0,0.411765,0.529412,0,0.777778,0.588235,1.375,-1.763812,-1.926782,-1.397031,6.903856,1
30,0,10,19,0,17,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.566667,1.103448,-1.156593,-3.779333,-7.427594,19.771704,1
17,0,6,10,0,9,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.529412,1.375,-0.871129,-0.836744,0.329509,6.903856,1
30,0,10,19,0,16,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.533333,1.103448,-0.443958,-3.074626,-6.052165,19.92555,1
17,0,9,7,0,7,10,0,4,2,0,0,0.529412,0.411765,0,1.285714,0.411765,1.375,-1.335578,-1.761278,-0.670491,6.903856,1
12,0,4,7,0,10,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.833333,1,-1.047254,-2.833278,-3.646095,2,1
30,0,11,18,0,19,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.633333,1.103448,-1.234432,-4.164735,-8.091963,19.92555,1
12,0,4,7,0,11,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.916667,1,-1.2811,-3.772423,-5.746475,1,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.375,-1.522031,0.08014,1.774425,6.903856,1
30,0,11,18,0,17,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.566667,1.103448,-1.876224,-5.703402,-9.365288,18.258884,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.4375,-1.208027,-0.626598,0.643472,6.903856,1
30,0,10,19,0,16,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.533333,1.137931,-0.90093,-4.139476,-8.228518,19.72555,1
30,0,14,15,0,16,15,0,5,3,0,0,0.466667,0.5,0,0.933333,0.533333,1.103448,-1.355025,-2.569484,-6.128963,19.92555,1
30,0,11,18,0,18,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.6,1.103448,-0.019725,-2.268956,-5.631591,19.92555,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1,0.34723,-1.284261,-2.503245,2,1
30,0,11,18,0,19,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.633333,1.103448,-1.835621,-4.882172,-7.973162,19.92555,1
30,0,12,17,0,17,13,0,2,3,0,0,0.4,0.566667,0,0.705882,0.566667,1.206897,0.058169,-2.575146,-7.278838,19.92555,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.375,-0.930479,-0.801812,0.191091,6.903856,1
12,0,4,7,0,10,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.833333,1,-2.308529,-4.281276,-5.354345,2,1
30,0,10,19,0,19,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.633333,1.137931,-0.454601,-3.574864,-8.46137,19.92555,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.103448,-0.274634,-2.279491,-4.904592,19.92555,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1,0.197453,-1.288423,-3.72136,2,1
17,0,6,10,0,10,7,0,2,4,0,0,0.352941,0.588235,0,0.6,0.588235,1.4375,-2.109808,-0.432029,-0.327956,6.903856,1
17,0,6,10,0,9,7,0,2,5,0,0,0.352941,0.588235,0,0.6,0.529412,1.4375,-0.231257,0.620994,1.73871,6.903856,1
12,0,4,7,0,12,5,0,1,3,0,0,0.333333,0.583333,0,0.571429,1,1,-0.602733,-1.528055,-2.998645,1,1
30,0,12,17,0,19,13,0,2,3,0,0,0.4,0.566667,0,0.705882,0.633333,1.103448,0.145838,-1.815873,-8.345877,19.92555,1
17,0,6,10,0,9,7,0,2,4,0,0,0.352941,0.588235,0,0.6,0.529412,1.4375,-0.805962,0.094277,0.452996,6.903856,1
12,0,5,6,0,11,6,0,2,2,0,0,0.416667,0.5,0,0.833333,0.916667,1,-0.920224,-1.484746,-1.252811,2,1
12,0,5,6,0,12,6,0,3,2,0,0,0.416667,0.5,0,0.833333,1,1,-0.572727,-3.210013,-4.505848,-0.333333,1
30,0,11,18,0,19,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.633333,1.103448,0.84372,-2.557179,-6.920008,19.92555,1
17,0,6,10,0,10,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-1.787676,-1.596189,-1.975575,6.903856,1
17,0,7,9,0,9,8,0,2,2,0,0,0.411765,0.529412,0,0.777778,0.529412,1.375,-2.592837,-3.038799,-2.225298,5.677189,1
12,0,3,8,0,12,4,0,1,4,0,0,0.25,0.666667,0,0.375,1,1,1.000101,0.305112,0.002016,2,1
17,0,6,10,0,10,7,0,2,5,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-1.395788,-0.486645,0.107758,6.903856,1
30,0,11,18,0,17,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.566667,1.172414,-2.168527,-4.266239,-7.989726,18.92555,1
12,0,4,7,0,11,5,0,1,3,0,0,0.333333,0.583333,0,0.571429,0.916667,1,-0.594232,-1.869151,-4.94856,1,1
12,0,4,7,0,12,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,1,1,-2.356243,-3.559038,-4.72313,1,1
17,0,6,10,0,10,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-1.732651,-0.595814,1.374425,6.903856,1
12,0,4,7,0,10,5,0,1,2,0,0,0.333333,0.583333,0,0.571429,0.833333,1,-1.324992,-2.769005,-3.294597,2,1
12,0,5,6,0,10,6,0,2,2,0,0,0.416667,0.5,0,0.833333,0.833333,1.181818,-1.882869,-3.529566,-5.325825,2,1
12,0,3,8,0,12,4,0,1,4,0,0,0.25,0.666667,0,0.375,1,1,-1.478802,-2.60223,-4.714839,2,1
17,0,6,10,0,10,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-1.665236,-0.804318,1.124425,6.903856,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.375,-0.805414,0.122995,1.73871,6.903856,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.103448,-0.901997,-4.765181,-8.778597,19.92555,1
30,0,13,16,0,17,14,0,3,3,0,0,0.433333,0.533333,0,0.8125,0.566667,1.103448,-1.648948,-3.615738,-7.606449,19.92555,1
12,0,3,8,0,10,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.833333,1,-0.839225,-1.624602,-3.987231,2,1
17,0,6,10,0,10,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-0.704098,0.090706,1.297152,6.903856,1
17,0,6,10,0,10,7,0,2,4,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-1.451267,-0.723715,1.405377,6.903856,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.103448,-1.010022,-3.03949,-7.276122,19.92555,1
30,0,11,18,0,17,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.566667,1.137931,0.500095,-1.639833,-5.045877,19.92555,1
30,0,11,18,0,18,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.6,1.137931,0.583342,-2.43646,-6.583682,19.92555,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1,-0.862303,-1.365116,-1.096322,2,1
30,0,10,19,0,18,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.6,1.103448,0.400551,-2.225662,-6.273776,19.92555,1
12,0,4,7,0,12,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,1,1,0.221238,-1.22089,-2.613368,2,1
30,0,10,19,0,17,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.566667,1.137931,0.150411,-3.003761,-9.46137,19.92555,1
17,0,9,7,0,10,10,0,4,2,0,0,0.529412,0.411765,0,1.285714,0.588235,1.375,-2.623659,-3.045599,-2.753626,5.903856,1
12,0,3,8,0,10,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.833333,1,1.217182,0.342429,-0.997984,2,1
30,0,12,17,0,17,13,0,2,3,0,0,0.4,0.566667,0,0.705882,0.566667,1.137931,-0.088797,-2.133666,-5.138945,19.92555,1
17,0,5,11,0,9,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.529412,1.4375,-0.660706,0.10512,-1.475575,6.903856,1
17,0,6,10,0,10,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-1.57066,-0.727721,1.452996,6.903856,1
12,0,3,8,0,11,4,0,1,4,0,0,0.25,0.666667,0,0.375,0.916667,1,-0.192387,-1.670556,-3.022953,2,1
17,0,5,11,0,10,6,0,2,6,0,0,0.294118,0.647059,0,0.454545,0.588235,1.375,-1.350918,-0.567052,1.047152,6.903856,1
12,0,4,7,0,10,5,0,2,3,0,0,0.333333,0.583333,0,0.571429,0.833333,1,-0.365773,-1.865823,-2.932981,2,1
30,0,11,18,0,18,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.6,1.103448,0.94208,-1.781044,-5.167015,19.92555,1
17,0,6,10,0,8,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.470588,1.5625,-1.44627,-2.14542,-1.568639,6.903856,1
30,0,10,19,0,19,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.633333,1.103448,-0.860655,-2.013911,-6.46137,19.92555,1
12,0,4,7,0,11,5,0,1,3,0,0,0.333333,0.583333,0,0.571429,0.916667,1.090909,-0.684634,-1.644611,-1.216713,2,1
30,0,11,18,0,16,12,0,2,3,0,0,0.366667,0.6,0,0.611111,0.533333,1.103448,-0.849264,-3.105347,-6.10344,19.92555,1
30,0,10,19,0,16,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.533333,1.137931,0.05601,-1.88556,-4.712544,19.92555,1
30,0,10,19,0,19,11,0,2,4,0,0,0.333333,0.633333,0,0.526316,0.633333,1.103448,-0.476311,-3.619494,-6.46137,19.92555,1
17,0,6,10,0,10,7,0,2,3,0,0,0.352941,0.588235,0,0.6,0.588235,1.375,-2.212999,-2.089888,-3.509093,6.903856,1
